asin	overall	sentimentScores
B0002Z2D08	1	-0.7122
B0002Z2D08	2	0.6654
B0002Z2D08	2	0.8819
B0002Z2D08	5	0.9845
B0002Z2D0I	3	0.9143
B0002Z2D0I	5	0.9537
B0002Z2D0I	4	0.9269
B0002Z2D0I	3	0.8126
B0002Z2D0I	5	0.8639
B0002Z2D0I	4	0.9296
B0002Z2D0I	5	0.9484
B0002Z2D0I	5	0.743
B0002Z2D0I	4	0.9759
B0002Z2D0I	1	-0.7169
B0002ZO3LK	5	-0.0516
B0002ZO3LK	4	0.9524
B0002ZO3LK	5	0.9168
B0002ZO3LK	5	0.8516
B0002ZO3LK	5	0.8625
B0002ZO3LK	2	0.7184
B0002ZO3LK	1	0.9824
B0002ZO60I	5	-0.6369
B0002ZO60I	5	-0.5574
B0002ZO60I	5	0.8225
B0002ZO60I	5	0.8402
B0002ZO60I	5	0.362
B0002ZO60I	4	0.5559
B0002ZO60I	5	0.9001
B0002ZPK0S	5	0.2023
B0002ZPK0S	3	0.0772
B0002ZPK0S	5	0.0
B0002ZPK0S	4	0.0
B0002ZPK0S	4	0.2732
B0002ZPK0S	5	0.8395
B0002ZPK0S	5	-0.1531
B0002ZPK5I	5	0.765
B0002ZPK5I	5	0.0
B0002ZPK5I	4	0.6808
B0002ZPK5I	5	-0.926
B0002ZPK5I	5	0.6249
B0002ZPK5I	4	0.4404
B0002ZPK5I	3	0.7096
B0002ZPK5I	5	0.3612
B0002ZPK5I	4	-0.8467
B0002ZPK5I	5	-0.4019
B0002ZPK5I	5	0.6705
B0002ZPK5I	5	0.3182
B00062GRXQ	5	0.9684
B00062GRXQ	5	0.647
B00062GRXQ	4	0.8478
B00062GRXQ	4	0.8249
B00062GRXQ	5	0.7783
B00062GRXQ	3	0.8908
B00063678K	4	0.5859
B00063678K	4	0.8733
B00063678K	5	0.9022
B00063678K	5	-0.8238
B00063678K	5	0.9429
B00063678K	5	0.9061
B00063678K	5	0.9334
B00063678K	4	-0.3818
B00063678K	5	0.5719
B00063678K	5	0.886
B00063678K	3	0.7269
B00063678K	5	0.7096
B00063678K	5	0.6351
B00063678K	5	0.9423
B00063678K	5	0.4939
B00063678K	5	0.8316
B00063678K	5	0.973
B00063678K	5	0.6369
B00063678K	5	0.9153
B00063678K	5	0.0
B00063678K	5	0.2023
B00063678K	5	0.5859
B00063678K	5	0.0
B00063678K	5	0.9169
B00064TZYW	2	0.2023
B00064TZYW	3	-0.6174
B00064TZYW	4	0.9354
B00064TZYW	5	0.9963
B00064TZYW	5	0.9759
B00064TZYW	5	0.9609
B00064TZYW	5	0.9866
B00064TZYW	5	0.9623
B0006GR4L6	5	0.8746
B0006GR4L6	5	0.8074
B0006GR4L6	5	0.93
B0006GR4L6	5	0.6597
B0006GR4L6	5	0.9323
B0006GR4L6	4	0.6222
B0006GR4L6	5	0.9099
B0006GR4L6	3	0.926
B0006GR4L6	3	0.5859
B0006GR4L6	5	0.9909
B0006H92QK	5	0.998
B0006H92QK	5	0.9531
B0006H92QK	5	0.9081
B0006H92QK	5	0.936
B0006H92QK	5	0.4215
B0006H92QK	4	0.807
B0006H92QK	5	0.9725
B0006H92QK	5	0.7906
B0006H92QK	5	0.9615
B0006H92QK	5	0.9214
B0006H92QK	3	0.9929
B0006H92QK	5	0.7351
B0006IQNCK	5	0.8828
B0006IQNCK	5	0.9552
B0006IQNCK	5	0.9475
B0006IQNCK	5	0.9246
B0006IQNCK	3	0.9081
B0006M59M6	5	0.905
B0006M59M6	3	0.9186
B0006M59M6	5	0.9538
B0006M59M6	4	0.8262
B0006M59M6	3	0.0772
B0006M59M6	3	-0.4963
B0006NDF6C	4	0.8671
B0006NDF6C	5	0.9022
B0006NDF6C	5	0.8436
B0006NDF6C	5	0.0747
B0006NDF6C	5	0.8176
B0006NDF6C	3	-0.383
B0006NDF6C	5	0.8402
B0006NDF6C	5	0.5859
B0006NDF6C	4	0.9093
B0006NDF8A	5	0.7003
B0006NDF8A	2	0.0428
B0006NDF8A	5	0.8596
B0006NDF8A	5	0.7844
B0006NDF8A	5	0.9589
B0006NDF8A	5	0.8402
B0006NDF8A	5	0.8221
B0006NDF8A	5	0.8724
B0006NDF8A	4	-0.0258
B0006NDF8A	2	0.8689
B0006NDF8A	5	0.8689
B0006NDF8A	4	-0.0788
B0006NDF8A	5	0.0
B0006NDF8A	5	0.6808
B0006NDF8A	5	0.9214
B0006NDF8A	5	0.8463
B0006NDF8A	5	0.9231
B0006NDF8A	4	0.979
B0006NDF8A	5	0.5964
B0006NDF8A	5	0.6602
B0006NDF8A	5	-0.5411
B0006NDF8A	4	0.3318
B0006NDF8A	5	0.7901
B0006NDF8A	3	0.9299
B0006NDF8A	5	0.9313
B0006NDF8A	5	0.6761
B0006NDF8A	5	0.8481
B0006NDF8A	5	0.1531
B0006NDF8A	5	0.4404
B0006NDF8A	5	0.6526
B0006NDF8A	5	0.6369
B0006NDF8A	4	0.2023
B0006NDF8A	3	0.7287
B0006NDF8A	4	0.8481
B0006NDF8A	5	0.4588
B0006NDF8A	4	0.34
B0006NDF8A	3	0.7003
B0006NDF8A	4	0.296
B0006NDF8A	5	0.9586
B0006NDF8A	3	0.7964
B0006NDF8A	5	0.8258
B0006NDF8A	5	0.8748
B0006NDF8A	5	0.9738
B0006NDF8A	5	0.7959
B0006NDF8A	5	0.8934
B0006NDF8A	5	0.8481
B0006NDF8A	4	-0.4023
B0006NDF8A	5	0.91
B0006NDF8A	1	0.8402
B0006NDF8A	5	0.4363
B0006NDF8A	5	0.8014
B0006NDF8A	4	0.296
B0006NDF8A	4	-0.7248
B0006NDF8A	5	0.0
B0006NDF8A	5	0.4019
B0006NDF8A	5	-0.0026
B0006NDF8A	5	0.8038
B0006NDF8A	5	0.9725
B0006NDF8A	5	0.0
B0006NDF8A	5	0.9323
B0006NDF8A	5	0.5719
B0006NDF8A	4	0.9382
B0006NDF8A	4	0.8586
B0006NDF8A	1	-0.3701
B0006NDF8A	4	0.0772
B0006NDF8A	5	0.9169
B0006NDF8A	5	0.3518
B0006NDF8A	5	0.9274
B0006NDF8A	5	0.7744
B0006NDF8A	5	0.2263
B0006NDF8A	5	0.484
B0006OHVK2	5	0.8126
B0006OHVK2	2	0.8687
B0006OHVK2	5	0.9062
B0006OHVK2	5	0.9607
B0006OHVK2	4	0.7723
B0006OHVK2	5	0.9498
B0006OHVK2	5	0.6625
B0006OHVK2	5	0.3165
B0006OHVK2	5	0.3612
B0006OHVK2	5	-0.0516
B0006OHVK2	5	0.9893
B0006VMBHI	5	0.8087
B0006VMBHI	5	0.9584
B0006VMBHI	5	0.982
B0006VMBHI	2	-0.3182
B0006VMBHI	3	0.936
B0006VMBHI	5	0.7257
B0006ZXFWO	5	-0.3612
B0006ZXFWO	5	0.9188
B0006ZXFWO	3	0.7783
B0006ZXFWO	4	0.3612
B0006ZXFWO	4	0.9315
B0006ZXFWO	3	-0.1779
B0006ZXFWO	5	0.3413
B0006ZXFWO	5	0.8919
B0006ZXFWO	5	0.8221
B0006ZXFWO	2	0.8934
B0006ZXFWO	1	0.3612
B0006ZXFWO	5	-0.4215
B0006ZXFWO	5	0.6588
B0006ZXFWO	1	0.834
B0006ZXFWO	4	0.8932
B0006ZXFWO	1	-0.515
B0006ZXFZQ	5	0.6249
B0006ZXFZQ	5	0.0
B0006ZXFZQ	5	0.9412
B0006ZXFZQ	5	-0.471
B0006ZXFZQ	5	0.7878
B0006ZXG00	4	-0.1779
B0006ZXG00	4	0.7003
B0006ZXG00	5	0.9084
B0006ZXG00	5	0.7964
B0006ZXG00	4	0.9878
B0006ZXG00	5	0.8971
B00074B67A	5	0.904
B00074B67A	3	0.9509
B00074B67A	5	0.9282
B00074B67A	5	0.7644
B00074B67A	5	0.7579
B00074WFO8	4	0.1935
B00074WFO8	5	0.7845
B00074WFO8	5	0.7845
B00074WFO8	5	0.8516
B00074WFO8	5	0.6597
B0007GGUGA	5	0.9565
B0007GGUGA	3	0.9969
B0007GGUGA	5	0.7412
B0007GGUGA	5	0.6369
B0007GGUGA	2	0.7096
B0007GGUGA	5	-0.2023
B0007GGUGA	5	0.9821
B0007GGUGA	5	0.9257
B0007GGUGA	5	0.9652
B0007GGUGA	5	0.4588
B0007GGUGA	5	0.9858
B0007GGUGA	5	0.9903
B0007GGUGA	5	0.9727
B0007GGUGA	5	0.6765
B0007GGUGA	5	0.8658
B0007GGUGA	5	0.9468
B0007GGUGA	5	0.8271
B0007GGUGA	5	0.9719
B0007L8BQW	4	0.9246
B0007L8BQW	2	-0.6458
B0007L8BQW	3	0.9816
B0007L8BQW	4	0.9448
B0007L8BQW	1	-0.168
B0007L8BQW	1	-0.0516
B0007L8BQW	5	0.9294
B0007NQH98	5	0.9872
B0007NQH98	5	0.9133
B0007NQH98	4	0.5574
B0007NQH98	5	0.6696
B0007NQH98	5	0.969
B0007NQH98	5	0.9794
B0007NQH98	5	0.9771
B0007NQH98	5	0.9201
B0007NQH98	5	0.8478
B0007OGTGS	5	0.7964
B0007OGTGS	4	0.4588
B0007OGTGS	5	0.784
B0007OGTGS	5	-0.4753
B0007OGTGS	5	0.9501
B0007OGTGS	5	0.8377
B0007OGTGS	5	0.6901
B0007OGTGS	5	0.5574
B0007ORM0K	5	0.9066
B0007ORM0K	5	-0.2263
B0007ORM0K	5	0.8475
B0007ORM0K	5	0.3182
B0007ORM0K	5	0.963
B0007ORM0K	5	0.6369
B0007ORM0K	5	0.9712
B0007SL86A	4	0.8375
B0007SL86A	5	0.9026
B0007SL86A	5	0.716
B0007SL86A	5	0.8519
B0007SL86A	5	0.0
B0007SL86A	5	0.9395
B0007WPCKE	5	0.8126
B0007WPCKE	5	0.743
B0007WPCKE	5	0.8519
B0007WPCKE	5	0.8268
B0007WPCKE	5	0.8049
B0007WQZGY	4	0.7837
B0007WQZGY	5	0.908
B0007WQZGY	5	0.25
B0007WQZGY	4	0.6898
B0007WQZGY	5	0.9162
B0007XWUQ2	5	0.5574
B0007XWUQ2	5	0.915
B0007XWUQ2	5	0.6124
B0007XWUQ2	5	0.6486
B0007XWUQ2	5	0.9477
B0007XWUQ2	5	0.4404
B0007XWUQ2	5	0.8689
B0007Y3XGW	5	0.765
B0007Y3XGW	5	-0.5267
B0007Y3XGW	5	0.6588
B0007Y3XGW	5	0.5888
B0007Y3XGW	5	0.923
B0007Y3XGW	5	0.6997
B0008G26JO	4	0.9584
B0008G26JO	5	0.92
B0008G26JO	5	0.8481
B0008G26JO	5	0.8591
B0008G26JO	5	0.8481
B0008G26JO	5	-0.7629
B0008G26JO	4	0.937
B00095VIMU	5	-0.6662
B00095VIMU	5	0.2057
B00095VIMU	5	0.0258
B00095VIMU	5	-0.3331
B00095VIMU	5	0.8271
B00095VIMU	2	-0.6901
B00095VIMU	5	0.8316
B00095VIMU	5	-0.0798
B000960KNW	5	0.8112
B000960KNW	5	0.5859
B000960KNW	5	0.9157
B000960KNW	5	-0.7717
B000960KNW	5	0.836
B000960KNW	5	0.9001
B000960KNW	1	-0.6979
B000960KNW	5	0.659
B000960KNW	5	0.4588
B000960KNW	5	0.7482
B000960KNW	5	0.1531
B000960KNW	5	0.7964
B000960KNW	5	0.8392
B000960KNW	5	0.4574
B000960KNW	5	0.0
B000960KNW	5	0.743
B000960KNW	5	0.5267
B000978D58	3	0.9951
B000978D58	5	0.9149
B000978D58	5	0.8022
B000978D58	5	0.34
B000978D58	5	0.7076
B000978D58	5	0.8442
B000978D58	5	0.7037
B000978D58	5	0.8779
B000978D58	5	0.9523
B000978D58	4	0.9246
B000978D58	5	0.9371
B000978D58	3	0.9081
B000978D58	4	0.5719
B000978D58	5	0.9081
B000978D58	4	0.4537
B000978D58	5	0.8102
B000978D58	5	0.9764
B000978D58	5	0.8439
B000978D58	3	0.9175
B000978D58	5	0.9017
B000978D58	5	0.5719
B000978D58	4	0.0258
B000978D58	3	0.891
B000978D58	5	0.825
B000978D58	5	0.6249
B000978D58	5	0.4199
B000978D58	5	0.2626
B000978D58	5	0.3612
B000978D58	4	0.8173
B000978D58	3	0.9042
B000978D58	5	0.34
B000978D58	2	0.3187
B000978D58	5	0.6908
B000978D58	5	0.8805
B000978D58	5	0.8837
B000978D58	5	0.0
B000978D58	4	0.8689
B000978D58	4	0.8122
B000978D58	4	0.4927
B000978D58	4	0.8832
B000978D58	4	0.9652
B000978D58	3	0.6144
B000978D58	4	-0.0953
B000978D58	5	0.7579
B000978D58	4	0.8402
B000978D58	5	0.6597
B000978D58	5	0.7351
B000978D58	5	-0.575
B000978D58	5	-0.1531
B000978D58	4	0.6597
B000978D58	5	0.8654
B000978D58	5	0.0
B000978D58	5	0.902
B000978D58	4	0.5106
B000978D58	5	0.784
B000978D58	4	0.8568
B000978D58	5	0.8235
B0009DXEEM	5	0.836
B0009DXEEM	4	0.9585
B0009DXEEM	5	0.7832
B0009DXEEM	4	0.9337
B0009DXEEM	2	-0.1825
B0009DXEEM	5	0.9816
B0009DXEEM	5	0.4215
B0009DXEEM	4	0.9903
B0009DXEEM	4	0.7627
B0009DXEEM	4	0.975
B0009DXEEM	5	0.6597
B0009DXEEM	4	0.5983
B0009DXEEM	3	0.93
B0009EQMZE	3	-0.1531
B0009EQMZE	2	0.5486
B0009EQMZE	3	0.2732
B0009EQMZE	4	0.3612
B0009EQMZE	3	0.7694
B0009EQMZE	4	0.8467
B0009EQOES	5	0.9413
B0009EQOES	5	0.8208
B0009EQOES	5	0.8162
B0009EQOES	5	0.2732
B0009EQOES	5	0.6696
B0009EQOES	5	0.5994
B0009EU01G	5	0.8442
B0009EU01G	5	0.7351
B0009EU01G	5	0.9405
B0009EU01G	5	0.3612
B0009EU01G	5	0.5225
B0009EU01G	5	0.5665
B0009FUUO2	5	0.128
B0009FUUO2	4	0.7003
B0009FUUO2	4	-0.9261
B0009FUUO2	5	0.8869
B0009FUUO2	3	-0.4767
B0009G1E0K	5	0.8348
B0009G1E0K	5	0.4404
B0009G1E0K	5	-0.4019
B0009G1E0K	5	0.95
B0009G1E0K	5	0.926
B0009G1E0K	5	0.7595
B0009G1E0K	5	0.886
B0009G1E0K	5	0.8591
B0009G1E0K	4	0.6124
B0009G1E0K	5	0.8692
B0009G1E0K	4	0.8934
B0009G1E0K	4	0.8396
B0009G1E0K	3	0.8481
B0009G1E0K	5	-0.4389
B0009G1E0K	1	0.25
B0009G1E0K	5	0.9467
B0009G1E0K	5	0.9001
B0009G1E0K	4	0.602
B0009G1E0K	5	0.8176
B0009G1E0K	5	0.8581
B0009G1E0K	5	0.8024
B0009G1E0K	2	0.3245
B0009G1E0K	4	0.4939
B0009G1E0K	5	0.7906
B0009G1E0K	4	0.024
B0009G1E0K	3	0.4119
B0009G1E0K	3	0.8979
B0009G1E0K	4	-0.5994
B0009G1E0K	5	0.836
B0009G1E0K	4	0.872
B0009G1E0K	5	0.9531
B0009G1E0K	5	-0.5434
B0009G1E0K	5	0.1935
B0009G1E0K	4	0.7089
B0009G1E0K	3	0.8868
B0009G1E0K	5	0.8627
B0009G1E0K	5	0.9802
B0009G1E0K	5	0.6468
B0009G1E0K	5	0.91
B0009G1E0K	5	0.8211
B0009G1E0K	5	0.6801
B0009G1E0K	5	-0.7284
B0009G1E0K	5	-0.1531
B0009G1E0K	5	0.9042
B0009G1E0K	4	0.296
B0009G1E0K	5	0.6597
B0009G1E0K	3	0.8643
B0009G1E0K	5	0.7845
B0009G1E0K	4	0.5994
B0009G1E0K	4	0.8176
B0009G1E0K	5	0.7506
B0009G1E0K	5	0.8476
B0009G1E0K	5	0.0
B0009G1E0K	4	0.9042
B0009G1E0K	3	0.9287
B0009G1E0K	5	-0.3559
B0009G1E0K	5	0.8078
B0009G1E0K	5	-0.0572
B0009G1E0K	5	0.6249
B0009G1E0K	5	0.8996
B0009G1E0K	4	0.6977
B0009G1E0K	5	0.8173
B0009G1E0K	5	0.8519
B0009G1E0K	5	0.6711
B0009G1E0K	5	0.8074
B0009G1E0K	5	0.574
B0009G1E0K	4	0.5859
B0009G1E0K	4	0.802
B0009G1E0K	5	0.7114
B0009G1KEU	5	0.9765
B0009G1KEU	5	0.9225
B0009G1KEU	4	0.0721
B0009G1KEU	5	0.888
B0009G1KEU	4	0.891
B0009G1KEU	5	0.9601
B0009G1KEU	5	0.9728
B0009G1KEU	5	0.9118
B0009G1KEU	5	0.9682
B0009G1KEU	5	0.7137
B0009G1KEU	5	0.9508
B0009G1KEU	5	0.83
B0009H00WW	5	0.9231
B0009H00WW	5	0.9927
B0009H00WW	5	0.91
B0009H00WW	4	0.9001
B0009H00WW	5	0.8982
B0009H00WW	5	0.973
B0009H00WW	5	0.9834
B0009IEB0I	5	0.9411
B0009IEB0I	5	0.9588
B0009IEB0I	5	0.7906
B0009IEB0I	5	0.7501
B0009IEB0I	5	0.8854
B0009K9MUA	5	0.8655
B0009K9MUA	5	0.1513
B0009K9MUA	4	0.9546
B0009K9MUA	5	0.9498
B0009K9MUA	5	0.968
B0009K9MUA	5	0.6381
B0009K9MUA	5	0.9655
B0009K9MUA	5	0.9916
B0009K9MUA	5	0.128
B0009K9MUA	5	0.8932
B0009K9MUA	5	0.7935
B0009K9MUA	5	0.765
B0009K9MUA	4	0.7169
B0009RHAT8	5	0.9618
B0009RHAT8	5	0.8516
B0009RHAT8	4	0.8402
B0009RHAT8	1	-0.3412
B0009RHAT8	5	0.7906
B0009RLE5Y	4	0.8816
B0009RLE5Y	5	0.9429
B0009RLE5Y	4	0.2263
B0009RLE5Y	5	0.3612
B0009RLE5Y	4	0.7841
B0009RLE5Y	5	0.9169
B0009RLE5Y	5	0.427
B0009RLE5Y	5	0.9175
B000A1HU1G	5	0.5267
B000A1HU1G	5	0.7269
B000A1HU1G	5	0.9639
B000A1HU1G	4	0.9909
B000A1HU1G	5	0.6908
B000A2HDXA	1	0.7326
B000A2HDXA	5	0.3818
B000A2HDXA	5	0.7055
B000A2HDXA	5	0.9806
B000A2HDXA	5	0.9524
B000A2HDXA	3	0.624
B000A2HDXA	1	-0.7096
B000A2HDXA	4	0.9035
B000A2HDXA	3	-0.2814
B000A2HDXA	5	0.7506
B000A2HDXA	2	0.6358
B000A2HOB6	3	0.6908
B000A2HOB6	4	0.9118
B000A2HOB6	4	0.972
B000A2HOB6	4	0.9891
B000A2HOB6	1	-0.8754
B000A2HOB6	4	0.8979
B000A2HOB6	5	0.8126
B000A2HOB6	4	0.4106
B000A2HOB6	5	0.9669
B000A2HOB6	5	0.9337
B000A6ASSS	5	0.6369
B000A6ASSS	5	0.7184
B000A6ASSS	5	0.9403
B000A6ASSS	4	0.7619
B000A6ASSS	5	0.9921
B000A6ASSS	5	0.8519
B000A6ASSS	5	0.9118
B000A6ASSS	5	0.969
B000A6ASSS	4	-0.4817
B000A6ASSS	5	0.902
B000A6ASSS	5	0.9442
B000A6ASSS	5	0.8271
B000A6ASSS	5	0.8203
B000A6ASSS	3	0.2263
B000A6ASSS	5	0.9432
B000A6ASSS	5	0.9117
B000A6ASSS	5	0.9081
B000A6ASSS	5	0.802
B000A6ASSS	5	0.9531
B000A6ASSS	5	0.9201
B000A6ASSS	5	0.8392
B000A6ASSS	4	0.879
B000A6GTDG	1	-0.25
B000A6GTDG	4	0.9325
B000A6GTDG	5	0.9627
B000A6GTDG	5	0.9871
B000A6GTDG	5	0.9713
B000A6GY1I	5	0.9921
B000A6GY1I	5	0.8779
B000A6GY1I	5	0.743
B000A6GY1I	3	0.296
B000A6GY1I	5	0.6249
B000A6GY1I	5	0.8915
B000AAGM0M	5	0.1585
B000AAGM0M	5	0.8431
B000AAGM0M	4	0.9167
B000AAGM0M	5	0.3724
B000AAGM0M	5	0.9554
B000AAGM0M	5	0.8632
B000AAGM0M	3	0.8479
B000AAGM0M	5	0.9782
B000AAGM0M	4	0.9173
B000AAGM0M	5	0.9231
B000AAGM0M	3	0.9001
B000AAGM0M	5	0.2732
B000AAGM0M	5	0.9313
B000AAGM0M	5	-0.3374
B000AAGM0M	3	0.6845
B000AC6DVS	4	0.5423
B000AC6DVS	2	0.8266
B000AC6DVS	5	0.34
B000AC6DVS	5	0.8402
B000AC6DVS	5	0.9761
B000AC6DVS	5	0.9022
B000AC6DVS	4	0.8442
B000AC6DVS	4	0.839
B000AKSUP2	5	0.9911
B000AKSUP2	4	0.9849
B000AKSUP2	5	0.9186
B000AKSUP2	5	0.8979
B000AKSUP2	5	0.7845
B000AKSUP2	3	0.9302
B000AKSUP2	4	0.9841
B000AKSUP2	5	0.9368
B000AKSUP2	5	0.9899
B000ARH3M6	5	0.8402
B000ARH3M6	5	0.5106
B000ARH3M6	5	0.8169
B000ARH3M6	5	0.7458
B000ARH3M6	4	0.5563
B000ARH3M6	5	0.886
B000ARH3M6	5	0.993
B000ARH3M6	5	0.9881
B000B6DHAS	5	-0.7096
B000B6DHAS	4	0.9608
B000B6DHAS	5	0.7777
B000B6DHAS	4	0.9538
B000B6DHAS	5	0.9905
B000B6DHAS	5	0.9828
B000B6DHAS	5	0.8885
B000B6DHAS	5	0.993
B000B6DHAS	5	0.8889
B000B6DHB2	5	0.9829
B000B6DHB2	4	0.9299
B000B6DHB2	5	0.993
B000B6DHB2	3	-0.0245
B000B6DHB2	5	0.9722
B000B6DHB2	5	0.9492
B000B6DHB2	5	0.7777
B000B6DHB2	4	0.8625
B000B6DHB2	5	0.7054
B000B6DHB2	4	0.872
B000B6DHB2	5	0.5296
B000B6DHB2	5	0.9484
B000B6DHB2	5	0.9744
B000B6DHB2	4	-0.0772
B000B6DHB2	4	0.9459
B000B6DHB2	4	0.7964
B000B6DHB2	5	0.9323
B000B6DHB2	5	0.9085
B000B6DHB2	5	0.8271
B000B6DHB2	5	0.6195
B000B6DHB2	3	0.9225
B000B6DHB2	4	0.9081
B000B6DHB2	5	0.9805
B000B6DHB2	5	0.9271
B000B6DHB2	1	0.765
B000B6DHB2	5	0.9118
B000B6FBA2	5	0.993
B000B6FBA2	5	0.7783
B000B6FBA2	4	0.5267
B000B6FBA2	5	0.5719
B000B6FBA2	5	0.0516
B000B6FBA2	5	0.6705
B000B6FBA2	5	0.831
B000B6FBA2	4	-0.3687
B000B6FBA2	4	0.8747
B000B6FBA2	5	0.9579
B000B6FBA2	5	0.9294
B000B6FBA2	5	0.9502
B000B6FBA2	5	0.765
B000B6FBA2	5	0.8553
B000B6FBA2	5	0.2732
B000B6FBA2	2	0.0516
B000B6FBA2	3	-0.2263
B000B6FBA2	5	0.9879
B000B6FBA2	5	-0.5155
B000B6FBA2	4	0.8932
B000B6FBA2	5	0.5256
B000B6FBA2	5	0.7269
B000B6FBA2	5	0.9323
B000B6FBA2	4	0.8689
B000B6FBA2	4	-0.25
B000B6FBA2	5	0.9442
B000B6FBA2	5	0.4201
B000B6FBA2	2	0.6678
B000BBRZ3S	5	0.9948
B000BBRZ3S	2	0.6908
B000BBRZ3S	3	0.9513
B000BBRZ3S	5	0.4199
B000BBRZ3S	4	-0.7269
B000BBRZ3S	5	0.891
B000BKY8CU	5	0.8574
B000BKY8CU	5	0.4939
B000BKY8CU	4	0.7964
B000BKY8CU	3	0.2732
B000BKY8CU	3	0.4767
B000BKY8CU	5	0.8141
B000BKY8CU	4	0.8957
B000BKY8CU	5	0.4215
B000BKY8CU	3	0.4168
B000BKY8CU	5	0.8834
B000BKY8CU	5	0.9545
B000BNSYHW	5	0.5038
B000BNSYHW	5	0.8126
B000BNSYHW	4	0.4939
B000BNSYHW	4	0.8934
B000BNSYHW	5	0.872
B000BNSYHW	4	0.9244
B000BNSYHW	5	0.9118
B000BNSYHW	5	0.8168
B000BQTCDO	4	0.8689
B000BQTCDO	3	0.1531
B000BQTCDO	5	0.8316
B000BQTCDO	3	0.7972
B000BQTCDO	4	-0.128
B000BQTCDO	3	0.6597
B000BQTCDO	5	0.9735
B000BU5V58	4	0.9508
B000BU5V58	5	0.5719
B000BU5V58	5	-0.0516
B000BU5V58	4	0.9022
B000BU5V58	5	0.7579
B000BU5V58	5	0.9313
B000BU5V58	5	0.8442
B000BU5V58	5	0.7351
B000BU5V58	5	0.9274
B000BUDO48	4	0.6705
B000BUDO48	5	0.9217
B000BUDO48	5	-0.3612
B000BUDO48	4	0.5267
B000BUDO48	5	0.7184
B000BUDO48	4	0.1513
B000BUDO48	5	0.9491
B000BUDO48	5	0.9201
B000BUDO48	5	0.9403
B000BUDO48	3	0.5849
B000BUDO48	4	0.8962
B000BUDO48	5	0.784
B000BUGNNM	5	0.7717
B000BUGNNM	5	0.888
B000BUGNNM	5	0.9312
B000BUGNNM	5	0.9802
B000BUGNNM	5	0.9964
B000BUGNNM	5	0.8462
B000BUGNNM	4	0.8917
B000BUGNNM	5	0.9042
B000BUGNNM	5	0.9752
B000BUGNNM	4	0.6478
B000BW2D84	5	0.2462
B000BW2D84	3	0.8736
B000BW2D84	5	0.9843
B000BW2D84	5	0.7264
B000BW2D84	5	0.7559
B000BW2D84	5	0.5267
B000BWEM42	3	0.9586
B000BWEM42	5	0.9821
B000BWEM42	4	0.9699
B000BWEM42	3	0.5423
B000BWEM42	5	0.9081
B000BWEM42	3	-0.7722
B000BYPJ1U	5	0.5258
B000BYPJ1U	5	0.5859
B000BYPJ1U	5	0.8398
B000BYPJ1U	4	-0.25
B000BYPJ1U	1	-0.4404
B000BYPJ1U	5	0.9624
B000BYPJ1U	4	0.5719
B000BYPJ1U	5	0.5413
B000CBE3G4	4	0.8424
B000CBE3G4	3	0.9812
B000CBE3G4	4	0.9594
B000CBE3G4	5	0.8478
B000CBE3G4	5	0.9902
B000CBE3G4	5	0.9169
B000CBE3G4	3	-0.2887
B000CBE3G4	4	0.9584
B000CBE3G4	4	0.8532
B000CBE3G4	5	-0.3612
B000CBE3G4	5	0.4791
B000CBE3G4	3	0.7003
B000CBE3GE	5	0.9476
B000CBE3GE	5	0.9475
B000CBE3GE	4	0.9801
B000CBE3GE	5	0.9896
B000CBE3GE	5	0.9578
B000CBXZXG	5	0.9157
B000CBXZXG	5	0.8268
B000CBXZXG	5	0.6249
B000CBXZXG	1	-0.5574
B000CBXZXG	5	0.7506
B000CCIVCA	5	0.7772
B000CCIVCA	4	0.6597
B000CCIVCA	5	-0.3971
B000CCIVCA	5	0.6369
B000CCIVCA	5	-0.5423
B000CCIVCA	5	0.2732
B000CCIVCA	4	-0.4767
B000CCIVCA	5	0.2244
B000CCIVCA	4	-0.2023
B000CCIVCA	4	-0.1027
B000CCIVCA	4	-0.9136
B000CCJP4I	4	0.932
B000CCJP4I	4	0.7579
B000CCJP4I	2	0.1045
B000CCJP4I	3	-0.0772
B000CCJP4I	5	0.8834
B000CCJP4I	5	0.7717
B000CCJP4I	4	0.9438
B000CCJP4I	5	0.9217
B000CCJP4I	5	0.9879
B000CCJP4I	5	0.98
B000CCJP4I	5	0.9665
B000CCJP4I	5	0.9751
B000CCJP4I	4	0.6217
B000CCJP4I	5	0.6124
B000CCJP4I	3	0.5719
B000CCMWVG	5	0.2484
B000CCMWVG	4	-0.4559
B000CCMWVG	5	0.9571
B000CCMWVG	3	0.8849
B000CCMWVG	3	0.6129
B000CCMWVG	5	0.9136
B000CCMWVG	5	0.4588
B000CD1R7K	5	0.9595
B000CD1R7K	5	0.7783
B000CD1R7K	5	0.9349
B000CD1R7K	5	0.872
B000CD1R7K	5	0.7783
B000CD1R7K	5	0.9657
B000CD1R7K	5	-0.0258
B000CD1R7K	5	0.9266
B000CD1R7K	5	0.6283
B000CD1R7K	4	0.0
B000CD1R7K	5	0.8883
B000CD1R7K	3	0.5256
B000CD1R7K	5	0.9712
B000CD1R7K	1	0.4588
B000CD1R7K	5	0.8074
B000CD1R7K	5	0.25
B000CD1R84	5	0.8323
B000CD1R84	5	0.8126
B000CD1R84	5	-0.5773
B000CD1R84	3	0.8911
B000CD1R84	5	0.8703
